Date,Baseline,Arizona_11,Arizona_22,Arizona_23,Arizona_31,Arizona_32,Arizona_33,Arizona_31_33,Arizona_42,Arizona_44,Arizona_45,Arizona_44_45,Arizona_48,Arizona_49,Arizona_48_49,Arizona_51,Arizona_52,Arizona_53,Arizona_54,Arizona_55,Arizona_56,Arizona_61,Arizona_62,Arizona_71,Arizona_72,Arizona_81,Arizona_92,Arizona_Total,MARICOPA_11,MARICOPA_22,MARICOPA_23,MARICOPA_31,MARICOPA_32,MARICOPA_33,MARICOPA_31_33,MARICOPA_42,MARICOPA_44,MARICOPA_45,MARICOPA_44_45,MARICOPA_48,MARICOPA_49,MARICOPA_48_49,MARICOPA_51,MARICOPA_52,MARICOPA_53,MARICOPA_54,MARICOPA_55,MARICOPA_56,MARICOPA_61,MARICOPA_62,MARICOPA_71,MARICOPA_72,MARICOPA_81,MARICOPA_92,MARICOPA_Total,PINAL_11,PINAL_22,PINAL_23,PINAL_31,PINAL_32,PINAL_33,PINAL_31_33,PINAL_42,PINAL_44,PINAL_45,PINAL_44_45,PINAL_48,PINAL_49,PINAL_48_49,PINAL_51,PINAL_52,PINAL_53,PINAL_54,PINAL_56,PINAL_61,PINAL_62,PINAL_71,PINAL_72,PINAL_81,PINAL_92,PINAL_Total,Auto,Electronics,HomeImprovement,Grocery,Gas,GeneralMerch,Hotels,Restaurants
5/11/2020,1,0.788069074,0.211919592,0.694978711,0.540703451,0.633972296,0.679501085,0.597771776,0.746046428,0.771551172,0.739298858,0.759313852,0.246768985,0.791381725,0.293970208,0.239856304,0.556261253,0.665724987,0.508737448,0.52293578,0.534053061,0.172761191,0.442150439,0.452627754,0.602145098,0.511322828,0.634402597,0.577653981,0.852125693,0.284266985,0.68627641,0.525692841,0.591829729,0.659265442,0.579070605,0.704262877,0.742955512,0.721820752,0.734978731,0.208663179,0.71607865,0.239845062,0.202961003,0.501110817,0.654660169,0.550830462,0.52293578,0.616575036,0.166002547,0.42322015,0.428108659,0.580856352,0.485321817,0.583333333,0.554860863,0.375,0.080895009,0.506072874,0.333333333,0.742268041,0.971428571,0.533175355,0.789473684,0.935124884,0.917820425,0.929189393,0.648598131,1.120204604,0.847732181,0.552941176,0.793291732,0.855615903,0.74535809,0.732673267,0.179172965,0.505951369,0.669088591,0.82539814,0.612107623,0.74980016,0.729442496,0.628963292,0.538449138,1.082728931,0.760148822,0.834922186,0.793632791,0.343336525,0.613097891
5/18/2020,1,0.751857355,0.341249065,0.766993986,0.66189923,0.756090226,0.777190665,0.713734993,0.861854206,0.858862121,0.845196442,0.85364852,0.294897399,0.90328874,0.344911332,0.284318421,0.620038406,0.764836908,0.526102311,0.542944785,0.605642257,0.26474175,0.543927765,0.565528885,0.688890958,0.617001267,0.702244844,0.678289506,0.795570698,0.419575114,0.768834911,0.635837531,0.715642458,0.7606469,0.691256291,0.832925037,0.832585449,0.818361141,0.827124332,0.25326497,0.831405482,0.28653094,0.242886794,0.566791087,0.753039983,0.557318876,0.542944785,0.698636262,0.261089201,0.525183071,0.539724011,0.662996952,0.592813824,0.646090251,0.653365386,0.5625,0.106719368,0.685606061,0.585,0.700934579,0.973333333,0.693717277,0.977777778,1.022125071,1.061474497,1.035450294,0.885185185,1.3556231,1.063291139,0.638728324,0.834877843,0.944146079,0.757211538,0.846715328,0.252782297,0.556427055,0.76113795,0.918400954,0.6846543,0.81531342,0.828301054,0.755638446,0.594547004,1.139412597,0.826120412,0.914108897,0.880633905,0.445559174,0.693221202
5/25/2020,1,0.855799373,0.444042232,0.837665069,0.716195661,0.80792277,0.820491531,0.764283675,0.892800339,0.883118277,0.872503608,0.879086794,0.31532342,0.880535427,0.358529324,0.274116675,0.644969863,0.7931992,0.657704976,0.583333333,0.626892714,0.456036759,0.636133161,0.61895886,0.745181951,0.66558969,0.780830484,0.742746378,0.90619469,0.574200913,0.836834336,0.680211392,0.770352369,0.815934627,0.740680183,0.847769877,0.854970009,0.844713159,0.851049297,0.27232267,0.807312424,0.300383546,0.238966255,0.593169356,0.778114136,0.717903987,0.583333333,0.702747513,0.453332214,0.616957991,0.607274465,0.717727771,0.644112721,0.74801284,0.716400132,0.16,0.274336283,0.967914439,0.505102041,1.012048193,0.753623188,0.675287356,1.110416667,1.051585385,1.065746068,1.05645736,0.591695502,1.227272727,0.812641084,0.648011782,0.89122807,0.994037028,0.63362069,0.884297521,0.542138119,0.695448954,0.758144671,0.94548552,0.70804331,0.833697076,0.917068342,0.776140417,0.625636364,1.115915821,0.846690342,0.942705498,0.902221619,0.571676349,0.738275578
6/1/2020,1,0.794378698,0.391150923,0.898518577,0.748913458,0.83750391,0.839840148,0.793426869,0.919454528,0.900396398,0.885009888,0.894649322,0.376829389,0.912151067,0.42117992,0.331566299,0.668548819,0.828892891,0.733339382,0.604719764,0.691953466,0.478706572,0.682307498,0.658989489,0.760716397,0.678562804,0.780060446,0.767629711,0.781967213,0.483257919,0.892793078,0.720447284,0.779709591,0.841396319,0.769629976,0.927963556,0.87197512,0.85884221,0.867077418,0.324494853,0.843354918,0.354702619,0.318468423,0.609504075,0.806596838,0.74545117,0.604719764,0.82530258,0.489602893,0.661206533,0.655377307,0.741499164,0.659820731,0.750158172,0.744101722,0.071428571,0.188679245,0.888297872,0.5,1.142857143,1.557692308,0.79204893,0.926186292,1.08096075,1.143849057,1.102406383,0.789954338,1.119760479,0.932642487,0.585043988,0.895559211,0.994396044,0.71070615,0.82832618,0.559767278,0.781885178,0.858400533,0.95030017,0.690480609,0.788643533,0.946384366,0.644574972,0.663797226,1.144041965,0.840724252,1.03352936,0.899860834,0.56312759,0.7654498
6/8/2020,1,0.961352657,0.398032438,0.877262964,0.759463782,0.839701771,0.847675879,0.801041064,0.923488008,0.926772634,0.927679723,0.927113389,0.406280031,0.853856563,0.443629739,0.355286516,0.676226001,0.874925705,0.554921107,0.598885794,0.699676938,0.537585029,0.700838979,0.736859306,0.805235731,0.705593246,0.785520575,0.806533194,0.9390681,0.496428571,0.862291772,0.706099608,0.776446358,0.859756098,0.765857438,0.912607945,0.901476408,0.910706942,0.904939923,0.35569402,0.75056758,0.37907823,0.332243037,0.613142104,0.859707101,0.486474572,0.598885794,0.802231002,0.533329904,0.684112617,0.71859209,0.782703944,0.687580528,0.752935171,0.781227219,0.142857143,0.22459893,0.883333333,0.82183908,1.455882353,0.691358025,0.922600619,0.951737452,1.074030367,1.126347025,1.091555928,1.042134831,0.991044776,1.017366136,0.701399689,0.994428969,1.010470701,0.532769556,0.785388128,0.636541089,0.776940557,0.863089665,0.98010378,0.768278302,0.782305006,0.961933991,0.804267777,0.5930529,1.165774063,0.838991109,1.066712728,0.949143018,0.613047487,0.806204515
6/15/2020,1,1.184704185,0.430038134,0.851281281,0.759933273,0.791634865,0.777029096,0.772088774,0.883748441,0.897316426,0.885171571,0.892742994,0.39921822,0.842511113,0.435048175,0.327313387,0.627183152,0.837604191,0.530741911,0.532212885,0.647461958,0.520070493,0.672264447,0.689539594,0.753113934,0.655626198,0.729367652,0.766701983,1.219814241,0.519192913,0.837057821,0.713100975,0.722119645,0.786256644,0.735247616,0.871500219,0.869821521,0.859917169,0.866083574,0.352797964,0.740133576,0.374982612,0.299966231,0.564763763,0.817825276,0.464648023,0.532212885,0.723807401,0.517921202,0.654082805,0.671670754,0.726853806,0.6308907,0.669746287,0.738669629,0.25,0.150684932,0.747787611,0.708333333,1.086206897,0.617283951,0.749295775,1,1.115273775,1.103078358,1.111090371,1.16426513,1.20754717,1.183006536,0.689167975,0.937037037,1.007173323,0.736141907,1.03626943,0.565122724,0.762560874,0.823088771,0.911953613,0.706209276,0.755323423,0.938708623,0.740391927,0.669838593,1.056593622,0.84442458,0.993650931,0.908601989,0.560928405,0.74978355
6/22/2020,1,0.779710145,0.5256917,0.912987946,0.759040105,0.799215071,0.825218081,0.78613694,0.940333243,0.956399142,0.941711714,0.950915633,0.490182285,0.914913777,0.526251841,0.334646916,0.645693129,0.858449983,0.557503221,0.54723127,0.680927342,0.582890074,0.707324804,0.741525247,0.785075473,0.692639499,0.752244591,0.809669431,0.784496124,0.644198895,0.881209047,0.696276787,0.712346843,0.811191548,0.73211146,0.917349373,0.913686234,0.90554117,0.910646423,0.435246235,0.803777708,0.457797604,0.298366079,0.581799206,0.828738251,0.483536781,0.54723127,0.720782174,0.577596867,0.680319273,0.705827531,0.739510443,0.658319871,0.676266705,0.767869377,0.083333333,0.269503546,0.901639344,0.731958763,1.090909091,1.120879121,0.91152815,1.205689278,1.14405517,1.149904967,1.146044055,1.164345404,0.947194719,1.064954683,0.645833333,0.940409683,1.045158726,0.662309368,0.764,0.582520325,0.821659215,0.890274121,0.948255262,0.792583281,0.783539095,0.979982171,0.779912742,0.681055009,1.173977695,0.894391918,1.053946711,0.971091403,0.597044977,0.76146564
6/29/2020,1,0.801223242,0.525782689,1.037657749,0.757260274,0.9330376,0.894360604,0.830743243,0.974341977,0.936657864,0.866979316,0.910172709,0.49394634,1.187709123,0.551543098,0.280261798,0.765936071,0.869086564,0.550762797,0.55186722,0.776446818,0.647332958,0.734502734,0.732637883,0.78487226,0.721491148,0.779842235,0.811354435,0.75399361,0.608695652,1.058152476,0.794274975,0.865153886,0.883789063,0.837273523,0.997967996,0.918928202,0.831765463,0.885746833,0.447168275,1.139235492,0.485550149,0.253602305,0.73014527,0.856040356,0.465412511,0.55186722,0.861459338,0.63394366,0.728963615,0.721142521,0.766231064,0.691714105,0.694847734,0.788808326,9,0.328125,0.813186813,0.763313609,0.835820896,0.96,0.826366559,1.493150685,1.122215851,1.151213241,1.132492383,1.097826087,1.3375,1.192434211,0.541740675,0.751665081,1.073413868,1.121212121,1.151685393,0.761511216,0.834855517,0.785474219,0.959533968,0.80719859,0.871905274,0.992323844,0.879766537,0.718145533,1.154437554,0.840252103,1.106951611,0.882289568,0.604360552,0.789537875
7/6/2020,1,0.775862069,0.397992228,0.894937352,0.735944032,0.787451114,0.762493895,0.755569594,0.868545746,0.863559711,0.795739326,0.837663575,0.475846278,1.188708931,0.538890935,0.309404731,0.660374446,0.792113255,0.483040431,0.407294833,0.653821369,0.483515541,0.584458944,0.644712023,0.722610789,0.635008917,0.686139466,0.72867942,0.811676083,0.461873638,0.905436272,0.734492902,0.74620893,0.743415802,0.740201377,0.849395987,0.827440508,0.747075778,0.796716874,0.429345626,1.100045475,0.4723372,0.277302842,0.616715039,0.772656587,0.401735991,0.407294833,0.65737663,0.4739061,0.56935618,0.601125154,0.689430833,0.607186458,0.576418259,0.693334989,0.25,0.352201258,0.757731959,0.75308642,1.024390244,1.253333333,0.940438871,1.296954315,1.022846875,1.055425575,1.034136658,1.026845638,1.121771218,1.072056239,0.456268222,0.704487722,0.986209249,1.03968254,0.924,0.535555984,0.721135029,0.696597129,0.893211241,0.645618557,0.796925943,0.889431324,0.694890775,0.568715014,1.106443211,0.776627364,1.029862653,0.813087426,0.487719191,0.717155726
7/13/2020,1,0.731907895,0.422928709,0.871969819,0.748891444,0.768231612,0.782946967,0.76248693,0.865362995,0.871765178,0.801928477,0.845069029,0.463393778,1.237092265,0.53025361,0.279328506,0.689454562,0.795194194,0.559192402,0.38317757,0.694105561,0.460415439,0.588842636,0.730757648,0.733893283,0.646818242,0.690899454,0.741219433,0.742173112,0.500548246,0.868074161,0.727881222,0.727150538,0.769721578,0.739312792,0.849344186,0.84158078,0.755083718,0.808545575,0.416618841,1.186303502,0.464168614,0.268735507,0.646259515,0.7811873,0.474204124,0.38317757,0.720160481,0.464942445,0.575914225,0.717174078,0.708970676,0.61934462,0.571304599,0.713976009,0.666666667,0.547619048,0.690677966,0.610169492,0.870967742,1.627118644,0.866261398,1.109131403,1.026612903,1.01618541,1.022875817,0.847701149,1.250825083,1.035330261,0.45325779,0.72513089,0.983788638,0.641137856,0.79766537,0.413793103,0.675703738,0.78599638,0.879464689,0.678176796,0.830046948,0.872640578,0.758728122,0.589497318,1.134013876,0.768404084,1.061420477,0.809355332,0.53056625,0.733214409
7/20/2020,1,0.786574871,0.362434522,0.892609424,0.78115954,0.762659211,0.825724104,0.787378247,0.895482154,0.899001197,0.828379587,0.871993483,0.477212379,1.260534236,0.546054209,0.301501603,0.680608786,0.828901287,0.550242624,0.479166667,0.743975904,0.39208679,0.593471679,0.717914566,0.773412706,0.661692577,0.760202164,0.758348632,0.802303263,0.478464419,0.901776954,0.752874259,0.75421734,0.814356929,0.770026121,0.886483385,0.869750617,0.783742614,0.836790935,0.426345056,1.225887924,0.476441033,0.269657067,0.637337796,0.810540351,0.483205354,0.479166667,0.786255685,0.383752181,0.580524691,0.687667107,0.745089758,0.634838396,0.643847808,0.728333806,0.235294118,0.194384449,0.595870206,0.689440994,0.72972973,1.462686567,0.870860927,1.172749392,1.061424133,1.05593473,1.059510461,1.032,1.112804878,1.06970128,0.526392962,0.756780402,0.991492362,0.77970297,0.741697417,0.347326263,0.630920919,0.768646302,0.928192387,0.685592619,0.879415921,0.863525303,0.750550709,0.607774295,1.152060555,0.796722605,1.094267674,0.832432728,0.551407513,0.77163962
7/27/2020,1,0.640366972,0.408031088,0.9140361,0.755286272,0.803629595,0.821933387,0.784279862,0.903477867,0.920302596,0.826811738,0.883727346,0.514609543,1.349374763,0.591871986,0.34317872,0.703494459,0.81312603,0.701878039,0.408408408,0.732255892,0.352074568,0.61373146,0.736671852,0.798322449,0.667684428,0.74717566,0.766215237,0.6,0.557201226,0.915430596,0.714505807,0.785809397,0.788919778,0.754524585,0.896324623,0.887551949,0.783818334,0.846960843,0.465270518,1.314061273,0.521946205,0.304965219,0.677846451,0.795312588,0.655629519,0.408408408,0.772525464,0.348240755,0.600967975,0.692418147,0.765016162,0.638055186,0.639489412,0.734881284,1.2,0.241525424,0.832635983,0.789473684,0.536363636,1.453125,0.834355828,1.054507338,1.039204545,1.050292043,1.043069032,0.86031746,1.255033557,1.052202284,0.504761905,0.616968699,0.983032142,1.207482993,1.068807339,0.290528176,0.639995984,0.762622637,0.922331855,0.668428005,0.844591611,0.844019901,1.041993581,0.657205514,1.122945523,0.799465526,1.098212192,0.80691153,0.685420837,0.777864975
8/3/2020,1,0.342105263,0.318365969,0.914986641,0.640178852,0.726860538,0.885962145,0.723081149,0.816792847,0.937976517,0.884123037,0.917403056,0.510414776,1.48317057,0.603911312,0.32199848,0.688460696,0.793258348,0.436728089,0.544061303,0.539140595,0.23716539,0.608149595,0.786226689,0.797741869,0.551654495,0.697864002,0.746588808,0.277890467,0.489810017,0.927695287,0.564599194,0.720886196,0.744913628,0.655460022,0.779574071,0.86153177,0.820645763,0.845995088,0.461273178,1.465291988,0.531349219,0.279070741,0.673299778,0.762936909,0.392550143,0.544061303,0.632261281,0.221079535,0.570821879,0.731401163,0.755452748,0.505319516,0.604806409,0.698067097,0.333333333,0.109819121,0.813492063,0.798742138,0.946666667,1.025641026,0.891025641,0.965163934,1.044038712,1.112275564,1.067608933,0.742236025,1.268965517,0.991830065,0.527597403,0.474209651,0.973901538,0.952380952,0.81557377,0.251289446,0.654468085,0.861420089,0.927620097,0.650372351,0.802659803,0.839556303,0.845684632,0.703254178,1.125994036,0.772933251,1.057746695,0.872129468,0.579442594,0.782608951
